sequence_id,pos,item
s60,9,i21
s60,9,i4
s60,9,i5
s61,1,i29
s61,1,i4
s61,1,i76
s61,2,i1
s61,2,i2
s61,2,i24
s61,2,i4
s61,3,i8
s61,4,i1
s61,4,i12
s61,5,i1
s61,5,i5
s61,5,i59
s61,6,i109
s61,6,i3
s61,6,i34
s61,6,i70
s61,7,i10
s61,7,i23
s61,7,i41
s61,7,i49
s61,7,i5
s61,8,i1
s61,8,i2
s61,8,i43
s61,8,i46
s61,8,i60
s61,8,i72
s61,9,i1
s61,9,i3
s61,9,i37
s61,10,i2
s61,10,i4
s61,10,i5
s62,1,i37
s62,1,i4
s62,1,i61
s62,2,i33
s62,3,i10
s62,3,i2
s62,3,i21
s62,3,i22
s62,3,i73
s62,4,i20
s62,4,i21
s62,4,i4
s62,4,i64
s62,5,i22
s62,5,i4
s62,6,i51
s62,6,i69
s63,1,i72
s63,2,i12
s63,2,i2
s63,3,i3
s63,4,i37
s63,4,i38
s63,4,i4
s63,5,i11
s63,5,i3
s63,5,i5
s63,6,i1
s63,6,i106
s63,6,i120
s63,6,i21
s63,7,i1
s63,7,i5
s63,8,i38
s63,8,i4
s63,8,i71
s63,9,i15
s63,9,i2
s63,9,i3
s63,9,i70
s63,10,i29
s63,10,i30
s63,10,i33
s63,10,i39
s63,11,i42
s63,11,i8
s63,11,i85
s63,12,i38
s63,12,i6
s64,1,i14
s64,1,i65
s64,1,i66
s64,2,i12
s64,2,i4
s64,3,i82
s64,3,i99
s64,4,i44
s64,4,i50
s64,4,i51
s64,4,i6
s64,5,i1
s64,5,i11
s64,5,i21
s64,5,i52
s64,5,i7
s64,6,i1
s64,6,i12
s64,7,i16
s64,7,i2
s64,7,i73
s64,7,i9
s64,8,i20
s64,8,i85
s64,8,i9
s64,9,i1
s64,9,i2
s64,9,i71
s64,10,i1
s64,10,i5
s64,11,i2
s64,11,i47
s64,12,i1
s64,12,i10
s64,12,i51
s64,12,i52
s64,13,i1
s64,13,i106
s64,13,i2
s64,13,i7
s65,1,i26
s65,2,i1
s65,2,i10
s65,2,i14
s65,2,i5
s65,3,i20
s65,3,i21
s65,3,i61
s65,4,i11
s65,4,i15
s65,4,i16
s65,4,i22
s65,5,i6
s65,5,i83
s65,6,i2
s65,6,i85
s66,1,i1
s66,1,i38
s66,2,i1
s66,2,i17
s66,2,i3
s66,2,i75
s66,3,i29
s66,3,i34
s66,4,i1
s66,4,i10
s66,4,i3
s66,4,i36
s66,5,i5
s66,6,i25
s66,6,i36
s66,6,i9
s67,1,i1
s67,1,i2
s67,1,i30
s67,1,i4
s67,2,i18
s67,2,i31
s67,2,i6
s67,2,i9
s67,3,i13
s67,3,i32
s67,3,i33
s67,3,i34
s67,4,i32
s67,4,i34
s67,5,i1
s67,5,i15
s67,5,i2
s67,5,i3
s67,5,i40
s67,6,i11
s67,6,i111
s67,6,i7
s67,6,i8
s67,7,i1
s67,7,i9
s68,1,i1
s68,1,i28
s68,2,i10
s68,2,i25
s68,2,i6
s68,3,i7
s68,4,i8
s68,5,i12
s68,5,i34
s68,5,i64
s68,6,i1
s68,6,i35
s68,6,i97
s68,7,i1
s68,7,i86
s69,1,i24
s69,1,i50
s69,2,i13
s69,3,i1
s69,3,i37
s69,3,i4
s69,3,i5
s69,4,i111
s69,4,i31
s69,5,i10
s69,6,i32
s69,6,i6
s69,6,i65
s69,6,i7
s69,7,i1
s69,8,i1
s69,8,i13
s69,8,i68
s69,8,i73
s69,9,i1
s69,9,i28
s69,9,i3
s69,10,i1
s69,10,i10
s69,11,i69
s69,12,i112
s69,13,i1
s70,1,i53
s70,2,i19
s70,2,i29
s70,2,i79
s70,3,i1
s70,3,i3
s70,3,i7
s70,4,i1
s70,4,i11
s70,4,i39
s70,4,i7
s70,5,i6
s70,6,i1
s70,6,i18
s70,6,i7
s71,1,i1
s71,1,i3
s71,2,i2
s71,2,i3
s71,2,i6
s71,2,i61
s71,3,i91
s71,4,i49
s71,5,i1
s71,5,i105
s71,6,i13
s71,6,i14
s71,6,i20
s71,6,i65
s71,6,i89
s71,7,i1
s71,7,i30
s71,8,i112
s71,8,i14
s71,8,i7
s71,9,i105
s71,9,i4
s71,10,i2
s71,10,i23
s71,10,i56
s71,10,i78
s71,11,i26
s71,11,i38
s71,11,i95
s71,12,i2
s71,12,i34
s71,12,i89
s72,1,i19
s72,1,i38
s72,1,i47
s72,2,i16
s72,2,i32
s72,2,i75
s72,2,i80
s72,3,i16
s72,3,i2
s72,4,i2
s72,5,i1
s72,5,i113
s72,5,i33
s72,6,i17
s72,6,i2
s72,6,i6
s72,7,i19
s72,7,i43
s72,8,i1
s72,8,i35
s72,8,i7
s73,1,i1
s73,2,i28
s73,2,i37
s73,2,i62
s73,2,i86
s73,3,i105
s73,3,i50
s73,4,i1
s73,4,i113
s73,5,i7
s73,6,i1
s73,6,i21
s73,6,i3
s73,7,i1
s73,7,i92
s73,8,i13
s73,8,i20
s73,8,i6
s73,9,i103
s73,9,i15
s73,9,i16
s73,10,i17
s73,10,i3
s73,10,i9
s73,11,i30
s73,11,i5
s74,1,i1
s74,1,i112
s74,1,i119
s74,1,i61
s74,2,i28
s74,2,i3
s74,2,i78
s74,2,i89
s74,3,i17
s74,3,i8
s74,3,i88
s74,3,i98
s74,4,i13
s74,4,i14
s74,4,i15
s74,5,i1
s74,5,i108
s74,5,i5
s74,6,i26
s74,7,i17
s74,7,i72
s74,7,i9
s74,8,i2
s74,8,i28
s74,8,i44
s74,8,i96
s74,9,i1
s74,9,i2
s74,10,i20
s74,11,i11
s74,11,i8
s74,12,i17
s74,12,i25
s74,12,i28
s74,12,i32
s74,13,i36
s74,13,i92
s74,14,i4
s75,1,i1
s75,1,i2
s75,1,i60
s75,1,i7
s75,2,i27
s75,2,i4
s75,2,i54
s75,2,i67
s75,3,i1
s75,3,i103
s75,3,i75
s75,4,i17
s75,4,i44
s75,4,i5
s75,4,i99
s75,5,i2
s75,5,i3
s75,5,i68
s75,5,i84
s75,6,i2
s75,6,i55
s75,7,i1
s75,7,i21
s75,7,i28
s75,7,i3
s75,7,i32
s75,8,i3
s75,8,i32
s75,8,i6
s75,9,i82
s75,10,i2
s75,10,i30
s75,10,i35
s75,10,i5
s76,1,i1
s76,1,i3
s76,2,i33
s76,2,i4
s76,2,i6
s76,3,i18
s76,3,i2
s76,3,i5
s76,3,i6
s76,4,i17
s76,4,i2
s76,4,i70
s76,5,i1
s76,5,i2
s76,5,i40
s76,6,i3
s76,6,i58
s76,7,i18
s76,7,i4
s76,7,i5
s76,7,i84
s76,8,i2
s76,8,i29
s76,8,i8
s76,8,i80
s76,9,i1
s76,9,i14
s76,9,i2
s76,10,i30
s76,11,i19
s76,11,i2
s76,11,i46
s76,12,i13
s76,12,i42
s77,1,i1
s77,1,i3
s77,2,i28
s77,2,i77
s77,2,i8
s77,2,i88
s77,3,i1
s77,3,i2
s77,3,i36
s77,4,i17
s77,4,i29
s77,4,i3
s77,4,i4
s77,4,i64
s77,5,i1
s77,5,i21
s77,5,i4
s77,5,i5
s77,5,i82
s77,6,i15
s77,6,i6
s77,7,i1
s77,7,i53
s77,7,i77
s77,7,i78
s77,8,i1
s77,8,i28
s77,9,i2
s77,9,i23
s77,10,i32
s77,10,i5
s77,10,i9
s77,11,i1
s77,11,i2
s77,11,i20
s77,11,i3
s77,11,i63
s78,1,i2
s78,1,i4
s78,2,i76
s78,3,i23
s78,3,i3
s78,3,i99
s78,4,i2
s78,4,i23
s78,4,i54
s78,4,i62
s78,5,i15
s78,5,i25
s78,5,i34
s78,6,i1
s78,6,i16
s78,6,i2
s78,6,i22
s78,6,i7
s79,1,i2
s79,1,i23
s79,2,i75
s79,3,i1
s79,4,i81
s79,5,i1
s79,5,i15
s79,5,i16
s79,5,i7
s79,6,i22
s79,6,i43
s79,6,i53
s79,6,i7
s79,7,i9
s79,8,i1
s79,8,i86
s79,9,i1
s79,9,i4
s79,9,i43
s79,10,i7
s79,11,i1
s79,11,i9
s79,12,i69
s79,12,i7
s79,12,i9
s80,1,i18
s80,1,i19
s80,1,i2
s80,2,i20
s80,2,i49
s80,2,i71
s80,2,i8
s80,3,i44
s80,4,i1
s80,4,i14
s80,5,i2
s80,6,i56
s80,7,i1
s80,7,i10
s80,7,i3
s80,7,i91
s80,8,i29
s80,8,i4
s80,8,i8
s80,8,i93
s80,9,i98
s81,1,i2
s81,2,i15
s81,2,i2
s81,2,i52
s81,3,i32
s81,3,i6
s81,4,i1
s81,4,i4
s81,5,i1
s81,5,i2
s81,5,i36
s81,5,i8
s81,6,i10
s81,6,i19
s81,6,i21
s81,6,i40
s81,7,i105
s81,7,i11
s81,7,i20
s81,7,i21
s81,7,i3
s81,7,i50
s81,7,i51
s81,8,i22
s81,8,i4
s81,8,i52
s81,9,i19
s81,10,i102
s81,10,i56
s81,10,i99
s81,11,i106
s81,11,i19
s81,11,i35
s81,12,i104
s81,12,i11
s81,13,i13
s82,1,i36
s82,2,i1
s82,2,i32
s82,2,i60
s82,2,i93
s82,3,i2
s82,3,i20
s82,3,i3
s82,3,i5
s82,4,i14
s82,4,i2
s82,5,i2
s82,5,i3
s82,6,i1
s82,6,i102
s82,6,i50
s82,7,i1
s82,7,i17
s82,7,i24
s82,7,i47
s82,8,i114
s82,8,i13
s82,8,i81
s82,9,i15
s82,9,i2
s82,9,i47
s82,9,i8
s82,10,i1
s82,10,i55
s82,11,i14
s83,1,i11
s83,1,i110
s83,1,i3
s83,1,i34
s83,1,i36
s83,2,i5
s83,3,i2
s83,3,i4
s83,4,i14
s83,4,i3
s83,4,i7
s83,5,i11
s83,5,i7
s83,5,i8
s83,6,i39
s83,6,i58
s83,7,i2
s83,7,i42
s83,7,i55
s83,7,i69
s83,8,i2
s84,1,i19
s84,1,i5
s84,1,i52
s84,2,i1
s84,2,i2
s84,2,i3
s84,2,i50
s84,2,i51
s84,3,i11
s84,3,i52
s84,4,i18
s84,4,i57
s84,4,i7
s84,5,i1
s84,5,i105
s84,5,i2
s84,5,i72
s84,6,i112
s84,6,i3
s84,6,i4
s84,7,i1
s84,7,i11
s84,7,i24
s84,7,i4
s84,7,i5
s84,7,i50
s84,8,i27
s84,8,i73
s84,9,i1
s84,9,i20
s84,9,i26
s84,9,i3
s84,9,i67
s84,10,i23
s84,10,i29
s84,10,i38
s84,11,i15
s84,11,i44
s84,11,i51
s84,11,i96
s84,12,i1
s84,12,i2
s84,13,i1
s84,13,i36
s84,13,i96
s84,14,i95
s85,1,i29
s85,1,i50
s85,1,i51
s85,2,i10
s85,2,i16
s85,2,i3
s85,2,i42
s85,2,i52
s85,3,i1
s85,3,i30
s85,4,i12
s85,4,i72
s85,4,i73
s85,5,i17
s85,5,i2
s85,5,i22
s85,5,i99
s85,6,i16
s85,6,i27
s85,6,i5
s85,6,i6
s85,7,i10
s85,8,i1
s85,8,i16
s85,8,i2
s86,1,i22
s86,1,i30
s86,1,i48
s86,1,i5
s86,1,i55
s86,2,i10
s86,2,i2
s86,2,i31
s86,2,i77
s86,3,i1
s86,3,i26
s86,3,i3
s86,3,i32
s86,3,i33
s86,3,i62
s86,4,i10
s86,4,i34
s86,4,i4
s86,4,i43
s86,4,i57
s86,5,i2
s86,5,i20
s86,5,i21
s86,6,i1
s86,6,i2
s86,6,i22
s86,6,i25
s86,6,i4
s86,7,i2
s86,7,i4
s86,8,i13
s86,8,i2
s86,8,i3
s86,8,i40
s86,9,i14
s86,9,i52
s86,9,i7
s86,10,i5
s86,11,i1
s86,11,i12
s86,11,i50
s86,12,i3
s86,12,i81
s86,13,i1
s87,1,i15
s87,2,i104
s87,2,i2
s87,2,i8
s87,2,i95
s87,3,i3
s87,4,i1
s87,4,i7
s87,5,i3
s87,6,i2
s87,7,i8
s87,8,i21
s87,9,i1
s87,9,i7
s87,10,i119
s87,10,i26
s87,10,i28
s87,10,i93
s87,11,i1
s87,12,i10
s87,12,i2
s87,12,i56
s87,13,i1
s87,13,i3
s87,13,i40
s88,1,i2
s88,1,i41
s88,1,i6
s88,2,i1
s88,2,i2
s88,3,i11
s88,3,i17
s88,3,i50
s88,4,i25
s88,4,i77
s88,5,i1
s88,5,i5
s88,6,i2
s88,6,i33
s88,6,i48
s88,7,i1
s88,7,i16
s88,7,i27
s88,8,i1
s88,8,i2
s88,9,i20
s88,10,i16
s88,10,i3
s88,10,i36
s88,10,i7
s88,11,i1
s88,12,i12
s88,12,i27
s88,12,i63
s88,12,i92
s88,13,i1
s88,13,i25
s88,13,i54
s88,13,i60
s88,14,i3
s88,14,i63
s89,1,i16
s89,1,i2
s89,2,i20
s89,2,i99
s89,3,i20
s89,3,i32
s89,3,i44
s89,3,i48
s89,4,i2
s89,4,i77
s89,4,i8
s89,5,i16
s89,5,i23
s89,6,i119
s89,6,i18
s89,6,i66
s89,7,i17
s89,7,i3
s89,7,i5
s89,7,i61
s90,1,i104
s90,1,i11
s90,1,i8
s90,2,i118
s90,2,i15
s90,2,i22
s90,3,i114
s90,3,i3
s90,3,i5
s90,4,i15
s90,4,i20
s90,4,i89
s90,5,i1
s90,6,i4
s90,6,i79
s90,7,i1
s90,7,i58
s90,7,i8
s90,8,i40
s90,9,i13
s90,9,i82
s90,10,i22
s91,1,i51
s91,2,i59
s91,2,i6
s91,2,i9
s91,3,i44
s91,3,i67
s91,4,i1
s91,4,i16
s91,4,i19
s91,4,i5
s91,5,i2
s91,5,i32
s91,6,i1
s91,6,i10
s91,6,i20
s91,6,i45
s91,7,i1
s91,7,i2
s91,8,i18
s91,9,i1
s91,9,i14
s91,9,i2
s91,9,i49
s91,10,i119
s91,10,i19
s91,10,i20
s91,10,i7
s91,10,i8
s91,11,i1
s91,11,i50
s91,11,i9
s91,12,i1
s92,1,i2
s92,1,i6
s92,1,i60
s92,2,i10
s92,2,i91
s92,3,i1
s92,3,i2
s92,3,i41
s92,4,i100
s92,4,i91
s92,5,i1
s92,5,i35
s92,5,i7
s92,5,i8
s92,6,i6
s92,6,i9
s93,1,i31
s93,1,i35
s93,2,i2
s93,2,i3
s93,3,i1
s93,3,i29
s93,4,i30
s93,4,i4
s93,4,i7
s93,4,i87
s93,5,i1
s93,5,i110
s93,5,i3
s93,5,i7
s93,6,i2
s93,7,i1
s93,7,i19
s93,7,i38
s93,7,i90
s93,8,i2
s93,8,i6
s93,8,i8
s93,9,i111
s93,9,i119
s93,10,i26
s93,11,i98
s93,12,i2
s93,12,i82
s93,13,i41
s94,1,i108
s94,1,i2
s94,1,i3
s94,1,i86
s94,2,i2
s94,2,i3
s94,3,i5
s94,3,i71
s94,4,i10
s94,4,i85
s94,5,i18
s94,5,i5
s94,6,i2
s94,7,i40
s94,7,i48
s94,8,i104
s94,8,i44
s94,8,i5
s94,8,i60
s94,9,i1
s94,9,i114
s94,9,i2
s95,1,i1
s95,1,i3
s95,1,i51
s95,2,i14
s95,2,i23
s95,3,i12
s95,3,i2
s95,3,i3
s95,3,i8
s95,4,i1
s95,4,i4
s95,4,i47
s95,4,i9
s95,5,i1
s95,5,i46
s95,6,i11
s95,6,i13
s95,6,i5
s95,6,i72
s95,7,i24
s95,7,i39
s95,7,i50
s95,7,i61
s95,8,i15
s95,9,i76
s96,1,i1
s96,1,i15
s96,1,i26
s96,1,i4
s96,2,i2
s96,2,i4
s96,2,i49
s96,3,i34
s96,4,i1
s96,4,i11
s96,4,i40
s96,4,i62
s96,5,i11
s96,5,i5
s96,5,i8
s96,6,i1
s96,6,i77
s97,1,i1
s97,2,i1
s97,2,i37
s97,2,i40
s97,3,i7
s97,4,i19
s97,4,i2
s97,4,i30
s97,5,i1
s97,5,i31
s97,5,i48
s97,6,i104
s97,6,i2
s97,6,i32
s97,6,i33
s97,6,i4
s97,6,i48
s97,6,i82
s97,7,i11
s97,7,i34
s97,8,i24
s98,1,i23
s98,1,i77
s98,2,i18
s98,2,i2
s98,2,i25
s98,2,i61
s98,3,i1
s98,3,i31
s98,3,i69
s98,4,i1
s98,4,i5
s98,5,i24
s98,5,i32
s98,6,i106
s98,6,i44
s98,7,i1
s98,8,i46
s98,8,i60
s98,8,i82
s98,9,i35
s98,9,i4
s98,10,i3
s98,10,i5
s98,10,i9
s98,11,i1
s98,12,i13
s98,13,i4
s98,13,i67
s98,13,i9
s99,1,i13
s99,1,i15
s99,1,i2
s99,1,i26
s99,2,i1
s99,2,i112
s99,3,i42
s99,3,i50
s99,3,i51
s99,4,i19
s99,4,i2
s99,4,i27
s99,4,i52
s99,4,i6
s99,4,i9
s99,5,i1
s99,5,i3
s99,5,i5
s99,6,i1
s99,7,i1
s99,7,i2
s99,7,i24
s99,7,i40
s99,8,i12
s99,8,i2
s99,8,i90
s100,1,i1
s100,1,i15
s100,1,i19
s100,1,i92
s100,2,i3
s100,3,i1
s100,3,i2
s100,3,i65
s100,4,i20
s100,4,i26
s100,4,i66
s100,4,i8
s100,5,i1
s100,5,i2
s100,5,i37
s100,5,i5
s100,6,i3
s100,6,i5
s100,6,i62
s100,6,i7
s100,6,i75
s100,7,i1
s100,7,i4
s100,7,i5
s100,7,i52
s100,8,i10
s100,8,i13
s100,9,i2
s100,9,i90
s100,10,i2
s100,10,i50
s100,10,i7
s100,10,i74
s100,10,i8
s100,11,i1
s100,11,i3
s100,11,i9
s100,12,i1
s100,13,i6
s101,1,i16
s101,1,i2
s101,1,i4
s101,2,i1
s101,2,i4
s101,3,i3
s101,4,i4
s101,4,i56
s101,4,i97
s101,5,i1
s101,5,i24
s101,6,i1
s101,6,i83
s101,7,i22
s101,7,i9
s101,8,i24
s101,8,i38
s101,8,i5
s101,8,i59
s101,9,i109
s102,1,i58
s102,2,i1
s102,2,i28
s102,2,i48
s102,2,i5
s102,3,i2
s102,3,i81
s102,4,i31
s102,4,i36
s102,4,i50
s102,4,i51
s102,4,i8
s102,5,i1
s102,5,i11
s102,5,i12
s102,5,i52
s102,6,i20
s102,6,i4
s102,6,i6
s102,6,i66
s102,7,i29
s102,7,i5
s102,7,i54
s102,7,i59
s102,8,i18
s102,8,i25
s102,8,i8
s102,8,i9
s103,1,i17
s103,1,i3
s103,1,i30
s103,1,i93
s103,2,i1
s103,2,i22
s103,2,i5
s103,3,i1
s103,3,i102
s103,4,i1
s103,4,i21
s103,4,i28
s103,4,i3
s103,4,i5
s103,5,i46
s103,6,i16
s103,6,i2
s103,6,i20
s103,6,i8
s103,7,i33
s103,7,i5
s103,7,i50
s103,7,i51
s103,7,i54
s103,8,i116
s103,8,i21
s103,8,i39
s103,8,i52
s103,8,i87
s103,9,i1
s103,9,i67
s103,9,i68
s103,9,i83
s103,10,i36
s103,11,i1
s103,11,i4
s103,12,i10
s103,12,i26
s103,12,i38
s103,12,i8
s104,1,i1
s104,1,i119
s104,1,i2
s104,1,i31
s104,2,i110
s104,2,i2
s104,2,i30
s104,3,i25
s104,3,i35
s104,3,i80
s104,3,i93
s104,4,i11
s104,4,i18
s104,4,i2
s104,4,i6
s104,5,i14
s104,5,i3
s104,5,i50
s104,5,i51
s104,5,i67
s104,5,i9
s104,6,i1
s104,6,i13
s104,6,i52
s104,7,i1
s104,7,i104
s104,7,i16
s104,7,i41
s104,8,i1
s104,8,i12
s104,8,i79
s104,9,i33
s104,10,i11
s104,10,i17
s104,10,i24
s104,10,i84
s104,11,i111
s104,11,i20
s104,11,i6
s105,1,i26
s105,2,i29
s105,3,i14
s105,3,i4
s105,4,i24
s105,4,i3
s105,4,i4
s105,5,i23
s105,6,i30
s105,6,i51
s105,6,i7
s105,7,i13
s105,7,i55
s105,8,i107
s105,8,i114
s105,8,i22
s105,9,i30
s105,9,i45
s105,9,i7
s105,9,i9
s105,10,i3
s105,10,i42
s106,1,i2
s106,2,i12
s106,2,i90
s106,2,i99
s106,3,i1
s106,3,i12
s106,3,i2
s106,3,i73
s106,4,i102
s106,4,i16
s106,4,i5
s106,4,i7
s106,5,i10
s106,5,i102
s106,5,i88
s106,6,i3
s106,6,i4
s106,6,i56
s106,7,i21
s106,7,i42
s106,7,i44
s106,7,i49
s106,7,i6
s107,1,i1
s107,1,i18
s107,1,i32
s107,1,i63
s107,2,i34
s107,3,i1
s107,3,i2
s107,3,i22
s107,3,i25
s107,3,i3
s107,4,i100
s107,4,i27
s107,4,i3
s107,5,i1
s107,5,i4
s107,5,i5
s107,6,i107
s107,6,i19
s107,6,i29
s107,6,i82
s107,7,i12
s107,7,i3
s107,8,i4
s107,8,i84
s107,8,i9
s107,8,i90
s108,1,i1
s108,1,i119
s108,1,i4
s108,1,i58
s108,1,i8
s108,2,i2
s108,2,i24
s108,3,i10
s108,3,i17
s108,3,i30
s108,4,i31
s108,4,i87
s108,5,i1
s108,5,i32
s108,5,i33
s108,5,i40
s108,6,i1
s108,6,i14
s108,6,i29
s108,6,i34
s108,6,i8
s109,1,i12
s109,1,i3
s109,1,i41
s109,1,i58
s109,1,i8
s109,2,i102
s109,2,i13
s109,2,i19
s109,2,i59
s109,3,i1
s109,3,i2
s109,3,i5
s109,3,i6
s109,4,i3
s109,4,i7
s109,5,i1
s109,5,i11
s109,5,i4
s109,5,i48
s109,5,i5
s109,6,i107
s109,6,i18
s110,1,i78
s110,2,i2
s110,3,i1
s110,3,i13
s110,4,i106
s110,4,i14
s110,4,i58
s110,5,i1
s110,5,i52
s110,6,i8
s110,7,i17
s110,7,i43
s110,7,i73
s110,7,i96
s110,8,i1
s110,8,i29
s110,9,i25
s110,9,i26
s110,9,i28
s110,9,i3
s110,9,i85
s110,10,i1
s110,10,i24
s110,10,i60
s110,11,i14
s110,11,i59
s110,12,i1
s110,12,i2
s110,13,i110
s110,13,i2
s110,13,i20
s110,13,i5
s111,1,i1
s111,1,i6
s111,1,i9
s111,2,i1
s111,2,i10
s111,2,i18
s111,2,i91
s111,3,i1
s111,3,i13
s111,3,i50
s111,4,i49
s111,4,i57
s111,4,i9
s111,5,i2
s111,5,i4
s111,6,i2
s111,6,i24
s111,6,i95
s112,1,i1
s112,1,i16
s112,1,i3
s112,1,i6
s112,2,i25
s112,3,i12
s112,3,i26
s112,4,i2
s112,5,i1
s112,5,i14
s112,5,i2
s112,5,i90
s112,6,i10
s112,6,i6
s112,7,i1
s112,7,i2
s112,7,i43
s112,7,i91
s113,1,i81
s113,2,i44
s113,2,i82
s113,2,i9
s113,3,i42
s113,3,i5
s113,4,i3
s113,4,i7
s113,5,i1
s113,5,i10
s113,5,i24
s113,5,i3
s113,5,i7
s113,6,i110
s113,6,i2
s113,6,i26
s113,6,i35
s113,6,i39
s113,7,i12
s113,7,i4
s114,1,i23
s114,1,i78
s114,2,i18
s114,2,i20
s114,3,i119
s114,3,i13
s114,3,i22
s114,3,i69
s114,4,i1
s114,4,i74
s114,4,i9
s114,5,i2
s114,5,i21
s114,5,i22
s114,5,i80
s114,6,i117
s114,6,i9
s114,7,i9
s114,8,i11
s114,9,i35
s114,10,i2
s114,10,i4
s114,10,i50
s114,10,i51
s114,11,i1
s114,11,i52
s115,1,i11
s115,1,i2
s115,1,i36
s115,1,i50
s115,1,i51
s115,2,i1
s115,2,i26
s115,2,i36
s115,2,i52
s115,2,i7
s115,3,i4
s115,4,i1
s115,4,i52
s115,5,i15
s115,6,i1
s115,6,i7
s115,6,i79
s116,1,i2
s116,1,i6
s116,2,i36
s116,2,i42
s116,2,i45
s116,2,i74
s116,3,i5
s116,3,i82
s116,4,i1
s116,4,i13
s116,4,i4
s116,4,i6
s116,5,i12
s116,6,i11
s116,6,i32
s116,6,i7
s116,7,i2
s116,8,i1
s116,9,i1
s116,9,i103
s116,9,i2
s116,10,i15
s116,10,i75
s116,11,i33
s116,11,i9
s116,11,i93
s116,12,i1
s116,12,i10
s116,12,i28
s116,12,i4
s116,13,i15
s116,13,i64
s116,14,i13
s116,14,i29
s116,14,i52
s117,1,i11
s117,1,i19
s117,1,i5
s117,1,i82
s117,2,i108
s117,2,i13
s117,3,i2
s117,4,i2
s117,4,i25
s117,5,i109
s117,5,i65
s117,6,i1
s117,6,i2
s117,7,i10
s117,7,i7
s117,8,i10
s117,8,i31
s117,9,i17
s117,9,i20
s117,9,i21
s117,9,i5
s117,9,i7
s117,10,i22
s117,10,i8
s117,11,i108
s117,11,i92
s117,11,i99
s117,12,i28
s117,12,i4
s117,12,i81
s117,13,i41
s117,13,i55
s117,14,i18
s117,14,i34
s117,14,i41
s117,14,i82
s118,1,i5
s118,2,i21
s118,2,i3
s118,3,i1
s118,3,i2
s118,3,i67
s118,4,i110
s118,5,i23
s118,5,i5
s118,5,i85
s118,5,i97
s118,6,i38
s118,6,i9
s118,7,i4
s118,8,i1
s118,8,i10
s118,8,i41
s118,8,i74
s118,9,i108
s118,9,i4
s118,9,i56
s118,9,i9
s118,10,i22
s118,10,i5
s118,10,i64
s118,11,i1
s118,11,i104
s118,11,i46
s118,11,i9
s119,1,i18
s119,1,i38
s119,2,i2
s119,2,i63
s119,3,i1
s119,3,i5
s119,3,i61
s119,3,i63
s119,4,i2
s119,4,i3
s119,4,i5
s119,4,i53
s119,5,i1
s119,5,i2
s119,5,i31
s119,5,i4
s119,6,i1
s119,6,i47
s119,7,i23
s119,8,i12
s119,8,i19
s119,8,i26
s119,8,i73
s119,9,i7
s119,10,i1
s119,10,i66
s119,11,i11
s119,11,i35
s119,11,i6
s119,11,i7
s119,12,i1
s119,12,i2
s119,12,i27
s119,12,i4
s120,1,i17
s120,1,i74
s120,2,i36
s120,2,i4
s120,2,i7
s120,3,i1
s120,3,i15
s120,3,i61
s120,4,i2
s120,4,i3
s120,4,i89
s120,4,i9
s120,5,i19
s120,5,i54
s120,6,i9
s120,7,i60
s121,1,i10
s121,1,i115
s121,1,i2
s121,2,i1
s121,2,i2
s121,2,i44
s121,2,i5
s121,3,i34
s121,3,i5
s121,4,i9
s121,5,i1
s121,6,i1
s121,6,i15
s121,6,i54
s121,7,i1
s121,7,i5
s121,8,i2
s121,8,i21
s121,9,i1
s121,10,i2
s121,10,i6
s121,10,i99
s122,1,i1
s122,2,i16
s122,3,i1
s122,3,i2
s122,3,i45
s122,4,i68
s122,4,i89
s122,5,i10
s122,5,i103
s122,5,i6
s122,6,i15
s122,6,i47
s122,6,i8
s122,6,i9
s122,7,i1
s122,7,i2
s122,7,i37
s122,7,i47
s122,8,i1
s122,9,i110
s122,9,i23
s122,9,i4
s122,9,i5
s123,1,i1
s123,1,i12
s123,1,i2
s123,1,i65
s123,2,i1
s123,2,i32
s123,3,i1
s123,3,i10
s123,3,i2
s123,3,i30
s123,4,i43
s123,5,i1
s123,5,i110
s123,6,i1
s123,6,i4
s123,6,i40
s123,6,i64
s123,7,i46
s123,7,i55
s123,7,i97
s123,8,i11
s123,8,i115
s123,8,i13
s123,8,i15
s123,8,i2
s123,9,i1
s123,9,i2
s123,9,i26
s123,10,i14
s123,10,i2
s124,1,i25
s124,1,i5
s124,2,i13
s124,2,i2
s124,2,i30
s124,2,i53
s124,3,i1
s124,3,i17
s124,3,i57
s124,4,i1
s124,4,i11
s124,4,i68
s124,4,i76
s124,5,i1
s124,5,i10
s124,6,i10
s124,6,i2
s124,6,i20
s124,6,i21
s124,6,i78
s124,7,i1
s124,7,i13
s124,7,i22
s124,7,i30
s124,7,i32
s124,8,i12
s124,8,i14
s124,8,i69
s124,8,i8
s124,9,i1
s124,9,i111
s124,9,i25
s124,9,i5
s124,9,i6
s124,10,i1
s124,10,i43
s124,10,i6
s124,11,i117
s124,11,i7
s124,11,i9
s125,1,i2
s125,1,i73
s125,2,i1
s125,2,i30
s125,2,i9
s125,3,i114
s125,3,i21
s125,3,i35
s125,3,i4
s125,4,i1
s125,4,i13
s125,4,i34
s125,4,i5
s125,5,i14
s125,5,i24
s125,5,i48
s125,5,i6
s125,6,i1
s125,6,i109
s125,6,i2
s125,6,i27
s125,7,i1
s125,7,i4
s126,1,i39
